SPILL ID,LAT,LON,SPILL CAUSE,FILE,x,y,start_date,sm_surface,sm_rootzone,sm_profile,soil_water_infiltration_flux,vegetation_greenness_fraction,surface_temp,surface_pressure,SPILL_TYPE,SPILL_VOL,MATERIAL_SEWER_PIPE,AGE_SEWER_PIPE,DIAMETER_OF_SEWER
843501,33.62104,-117.87623,Grease Deposition (FOG),Other,-13121921.900230795,3978029.757473395,2017-12-31 09:50:00,0.11157941073179244,0.16901494562625885,0.17158213257789612,3.9241096869314006e-26,0.9618542194366456,281.43527221679693,100749.734375,Category 1,500.0,VCP,50.0,8.0
843512,33.841965,-118.391391,Grease Deposition (FOG),Other,-13179269.36042735,4007601.4750827793,2017-12-31 12:29:00,0.06821363419294357,0.03823606297373772,0.05058187246322632,1.1679790249248747e-21,0.9547711610794068,281.63262939453125,101222.9453125,Category 3,24.0, ,,8.0
843506,38.57159,-121.47738,Debris-Rags,Other,-13522800.084500995,4660489.984258402,2017-12-31 12:45:00,0.17410963773727414,0.2462896555662155,0.2477254271507263,0.0,0.9462262392044068,277.41925048828125,101558.9453125,Category 3,9.0,VCP,124.0,8.0
843478,37.63452,-120.76825,Other (specify below),Other,-13443860.09399476,4527923.626756473,2017-12-31 13:30:00,0.07730787247419357,0.10221616178750992,0.11082357168197632,1.059106580214575e-09,0.9630719423294068,279.59942626953125,100670.9453125,Category 3,8.0, ,,
844452,38.49182778,-121.4604139,Debris-General,Other,-13520911.426888248,4649139.472455333,2017-12-31 14:00:00,0.11948316544294355,0.19379942119121552,0.20078939199447632,0.0,0.9467145204544068,277.70416259765625,101446.9453125,Category 3,2.0, ,,
843655,38.30396,-122.26738,Root Intrusion,Other,-13610742.48222768,4622454.603161108,2017-12-31 14:40:00,0.1807014346122741,0.2436651438474655,0.2451009154319763,0.0,0.9577008485794068,278.01422119140625,100110.9453125,Category 3,26.0, ,,4.0
844443,38.636475,-121.4521806,Root intrusion,Other,-13519994.900124699,4669732.700410361,2017-12-30 17:30:00,0.12248311191797255,0.19599223136901853,0.20407824218273168,0.0,0.9469793438911438,277.64419555664057,101457.875,Category 3,3.0, ,,
843656,38.28469000000001,-122.26679,Debris-General,Other,-13610676.803728113,4619721.392890828,2017-12-31 14:40:00,0.1807014346122741,0.2436651438474655,0.2451009154319763,0.0,0.9577008485794068,278.01422119140625,100110.9453125,Category 3,4.0,ACP,62.0,4.0
843602,37.42299000000001,-121.95506,Air Relief Valve (ARV)/Blow-Off Valve (BOV) Failure,Other,-13575975.178863127,4498231.288705913,2017-12-29 14:30:00,0.20902520418167114,0.2601141035556793,0.2554046511650085,6.391005927454602e-30,0.956995964050293,276.14678955078125,98905.2265625,Category 3,474.0, ,,
843654,38.3123,-122.29131,Root Intrusion,Other,-13613406.357642366,4623637.753737403,2017-12-29 13:30:00,0.19108086824417114,0.2447942793369293,0.2460052371025085,3.4697553878080436e-29,0.957240104675293,277.46514892578125,100513.2265625,Category 3,10.0,ACP,,4.0
844581,38.004139,-121.33298700000002,Root Intrusion,Other,-13506726.329266885,4580010.531255537,2017-12-27 23:30:00,0.2149853557348252,0.2561112940311432,0.25762054324150085,0.0,0.9483980536460876,288.310546875,102210.2734375,Category 3,100.0, ,,
843249,33.363041,-117.254143,Air Relief Valve (ARV)/Blow-Off Valve (BOV) Failure,Other,-13052671.492161686,3943591.322649402,2017-12-28 00:00:00,0.0564001090824604,0.11757317185401915,0.1179962083697319,0.0,0.9567028880119324,288.7492980957031,98197.7265625,Category 1,700.0,Galvanized,,2.0
843247,41.767104,-124.217556,Pump Station Failure-Controls,Other,-13827835.081504945,5126156.3437770335,2017-12-28 00:00:00,0.4351080060005188,0.4612621366977692,0.4361419677734375,4.5616843635798416e-12,0.9811169505119324,281.05691528320307,100349.7265625,Category 1,270.0, ,,
843251,38.59102,-121.51498,Pipe Structural Problem/Failure,Other,-13526985.69735482,4663256.865843965,2017-12-28 01:00:00,0.1694219559431076,0.2477001249790192,0.2530975341796875,0.0,0.9447399973869324,282.8282165527344,102101.7265625,Category 3,186.0,ABS,2.0,4.0
844474,38.41031944,-121.363075,Root intrusion,Other,-13510075.71010587,4637553.453392734,2017-12-28 09:00:00,0.13728317618370056,0.1986190378665924,0.20614264905452728,0.0,0.9467053413391112,275.63250732421875,101865.8515625,Category 3,2.0, ,,
843862,37.64509,-122.42602,Grease Deposition (FOG),Other,-13628402.206247127,4529409.544404953,2017-12-28 09:13:00,0.17463669180870056,0.2271224558353424,0.21908210217952728,3.6110107936491815e-28,0.9608654975891112,277.93133544921875,101609.8515625,Category 3,16.0,VCP,68.0,6.0
844476,38.60599444,-121.3713444,Root intrusion,Other,-13510996.255503034,4665389.775264122,2017-12-28 09:28:00,0.12422165274620055,0.1966659128665924,0.20473884046077728,0.0,0.9459729194641112,276.27703857421875,101785.8515625,Category 3,2.0, ,,
844475,38.51228611,-121.4793583,Root intrusion,Other,-13523020.30784963,4652049.5826091785,2017-12-28 10:00:00,0.17036423087120056,0.2475692331790924,0.2490503638982773,0.0,0.9442639350891112,276.47625732421875,102153.8515625,Category 3,2.0, ,,
844448,38.61390556,-121.4104917,Root intrusion,Other,-13515354.113004968,4666516.788567122,2017-12-28 11:00:00,0.12422165274620055,0.1966659128665924,0.20473884046077728,0.0,0.9459729194641112,276.27703857421875,101785.8515625,Category 3,4.0, ,,
844463,38.49236111,-121.38689440000002,Root intrusion,Other,-13512727.273584874,4649215.325880537,2017-12-28 11:15:00,0.11415085196495055,0.1944076120853424,0.20162604749202728,0.0,0.9447522163391112,276.20867919921875,102041.8515625,Category 3,4.0, ,,
843495,37.98276,-121.33976,Root Intrusion,Other,-13507480.296178024,4576990.665258759,2017-12-29 13:45:00,0.21006280183792114,0.2554754316806793,0.2571136355400085,0.0,0.949427604675293,275.53546142578125,101969.2265625,Category 3,10.0, ,,
843505,33.788881,-117.956093,Root Intrusion,Other,-13130812.20872402,4000489.008197855,2017-12-28 12:30:00,0.09725959599018097,0.1324421912431717,0.1309640109539032,0.0,0.9557426571846008,279.48648071289057,100812.375,Category 3,168.0,VCP,64.0,8.0
855019,37.99859,-121.87727,Grease Deposition (FOG),Other,-13567315.635674315,4579226.629074173,2017-12-28 16:00:00,0.17745259404182434,0.2408007681369781,0.2410464584827423,3.193654070980689e-29,0.9550142884254456,278.80410766601557,101206.4296875,Category 3,20.0,VCP,,6.0
844467,38.61610278,-121.4853278,Root intrusion,Other,-13523684.829549922,4666829.825232844,2017-12-29 01:00:00,0.16367030143737793,0.24694234132766724,0.2524784505367279,0.0,0.9455050826072692,282.8621826171875,101937.2734375,Category 3,9.0, ,,
843653,38.32783,-122.29277,Root Intrusion,Other,-13613568.884098925,4625841.27328995,2017-12-29 08:00:00,0.1634264439344406,0.222931906580925,0.22538281977176666,6.476054993798743e-29,0.9569877982139589,279.30996704101557,100039.9453125,Category 3,3.0,ACP,58.0,4.0
843324,37.7753,-120.84871,Debris-Rags,Other,-13452816.860223988,4547731.688597192,2017-12-29 08:07:00,0.07443719357252121,0.10089211165905,0.10880567878484726,2.7240353133413064e-29,0.9674858450889589,278.46035766601557,101319.9453125,Category 3,300.0,Plastic,30.0,6.0
843332,37.883609,-122.28543,Other (specify below),Other,-13612751.7990365,4562996.69080688,2017-12-29 10:00:00,0.13789531588554382,0.18380726873874664,0.19006091356277466,5.896735266527061e-29,0.9582126140594482,279.14181518554693,101095.1015625,Category 1,2100.0,VCP,100.0,8.0
844430,38.52588333,-121.44281940000002,Root intrusion,Other,-13518952.816107487,4653984.186578666,2017-12-29 10:00:00,0.12526103854179382,0.20919789373874664,0.21062976121902466,0.0,0.9457614421844482,277.15744018554693,101751.1015625,Category 3,3.0, ,,
843511,37.8286,-122.27903,Grease Deposition (FOG),Other,-13612039.354295425,4555240.9568822365,2017-12-29 10:53:00,0.15309306979179382,0.19302357733249664,0.20086413621902466,7.942843239444061e-29,0.9582126140594482,278.35275268554693,101055.1015625,Category 3,488.0, ,,
844449,38.61843056,-121.28016940000002,Root intrusion,Other,-13500846.70092996,4667161.473166835,2017-12-29 11:00:00,0.12556621432304382,0.16616810858249664,0.18047839403152466,0.0,0.9484469890594482,277.25314331054693,101311.1015625,Category 3,81.0, ,,
843331,38.35833,-121.97886,Grease Deposition (FOG),Other,-13578624.582744004,4630170.229868632,2017-12-29 11:40:00,0.12178203463554382,0.23702992498874664,0.23602038621902466,2.4805977683707595e-29,0.9508883953094482,277.97775268554693,101111.1015625,Category 3,7.0,vcp,,4.0
844103,37.98519,-122.56347,Debris-Rags,Other,-13643703.07025666,4577333.8677781215,2017-12-29 12:00:00,0.16392022371292114,0.22074642777442927,0.22403258085250846,2.012211605895784e-29,0.962611198425293,277.77374267578125,101153.2265625,Category 3,28.0,VCP,60.0,6.0
844412,38.59585,-121.4081111,Root intrusion,Other,-13515089.105825186,4663944.786362529,2017-12-28 16:00:00,0.11571553349494935,0.19618406891822807,0.2044863998889923,0.0,0.9459810853004456,277.50332641601557,101878.4296875,Category 3,1.0, ,,
843561,37.89569,-122.18979,Root Intrusion,Other,-13602105.202937033,4564700.769901277,2017-12-31 14:55:00,0.13309401273727414,0.19489805400371552,0.18900960683822632,0.0,0.9569684267044068,278.57522583007807,100542.9453125,Category 3,45.0,VCP,67.0,6.0
843551,38.491264,-121.411586,Root Intrusion,Other,-13515475.92992374,4649059.288857035,2017-12-31 15:00:00,0.11379867792129515,0.19343283772468567,0.20055657625198364,0.0,0.9467115998268129,278.40655517578125,101579.609375,Category 1,217.0, ,,
843508,39.26097,-121.01699,Root Intrusion,Other,-13471549.70413468,4759122.524926354,2017-12-31 15:30:00,0.27606064081192017,0.3004274666309357,0.31975823640823364,0.0,0.9645338654518129,280.3876953125,92931.609375,Category 1,640.0, ,,
843574,37.931517,-122.526336,Root Intrusion,Other,-13639569.332285546,4569755.973797608,2018-01-03 13:48:00,0.15638473629951474,0.22055219113826752,0.2151021957397461,1.3229595844928106e-19,0.9630011916160583,282.06561279296875,100886.203125,Category 3,10.0,PVC,,6.0
843612,38.249926,-122.067818,Root Intrusion,Other,-13588527.342005994,4614792.385577802,2018-01-03 15:27:00,0.18424586951732635,0.2549493908882141,0.2549399435520172,3.153080146154132e-19,0.9551857113838196,282.1768798828125,100631.3671875,Category 3,3.0, ,,
843675,40.42024,-120.64562,Root Intrusion,Other,-13430208.98483878,4927199.657388242,2018-01-04 00:00:00,0.11133728921413424,0.14164438843727112,0.1386893391609192,1.4524630387313666e-09,0.9305186867713928,275.1552124023437,83743.609375,Category 3,40.0, ,,
844596,37.444578,-122.15291299999998,Root Intrusion,Other,-13598000.074075045,4501257.730347969,2018-01-04 00:00:00,0.20765076577663424,0.22184458374977112,0.2143118977546692,0.00018292665481567383,0.9593272805213928,284.19818115234375,99795.609375,Category 3,21.0, ,,
844706,37.54376,-121.93751,Root Intrusion,Other,-13574021.521799706,4515173.384454004,2018-01-04 09:30:00,0.2572609186172485,0.2620415687561035,0.2552041709423065,7.16187059879303e-06,0.9580976963043212,283.3600769042969,99196.6328125,Category 3,5.0,VCP,50.0,10.0
844793,37.30574,-122.0534,Pipe Structural Problem/Failure,Other,-13586922.337587735,4481809.115904816,2018-01-04 09:30:00,0.17522966861724856,0.17311334609985352,0.16468903422355652,4.6156346797943115e-06,0.9593183994293212,284.0514831542969,98532.6328125,Category 3,10.0,VCP,,4.0
843581,37.93234,-122.32348,Other (specify below),Other,-13616987.505661182,4569872.128360049,2018-01-04 10:30:00,0.2827736139297485,0.2810845375061035,0.2807168662548065,1.967884600162506e-06,0.9605391025543212,282.5143737792969,100764.6328125,Category 1,20.0, ,,
843560,32.73514,-117.17166,Debris from Construction,Other,-13043489.526602585,3860200.7669812455,2018-01-04 10:50:00,0.08984148502349854,0.17006158828735352,0.17207428812980652,5.466915808938211e-11,0.9539473056793212,282.0661315917969,101100.6328125,Category 3,113.0,VC,,6.0
843566,37.93989000000001,-122.08212,Debris-Rags,Other,-13590119.433363315,4570937.762496205,2018-01-04 11:00:00,0.2841163873672485,0.2885308265686035,0.2824258506298065,2.267956733703613e-05,0.9568769931793212,282.0671081542969,100444.6328125,Category 2,2476.0,VCP,70.0,6.0
843553,38.22177,-122.62883,Grease Deposition (FOG),Other,-13650978.912174907,4610802.020112877,2018-01-04 11:40:00,0.20989763736724854,0.2340874671936035,0.2340860068798065,5.927868187427521e-07,0.9639570713043212,282.5387878417969,100364.6328125,Category 3,22.0,vcp,,6.0
845122,38.41011944,-121.4357778,Operator error,Other,-13518168.948781114,4637525.040438454,2018-01-03 13:20:00,0.10889937728643416,0.19253705441951752,0.1995992660522461,2.8343549729470396e-11,0.9483527541160583,279.47235107421875,101414.203125,Category 3,2.0, ,,
845157,38.65304444,-121.3152611,Debris-General,Other,-13504753.091105027,4672094.318904298,2018-01-04 14:00:00,0.218482568860054,0.1712941974401474,0.1822996884584427,1.9872095435857773e-07,0.9512588381767272,283.21148681640625,100997.921875,Category 3,8.0, ,,
843573,39.2665,-121.02227,CS Mainentance Caused Spill/Damage,Other,-13472137.471046068,4759917.622092635,2018-01-04 15:45:00,0.3277975022792816,0.3038829565048218,0.31989726424217224,4.371031536720693e-09,0.9646836519241332,282.04345703125,93026.59375,Category 1,90.0,steel,,
843580,33.76623,-118.13064,Pipe Structural Problem/Failure,Other,-13150242.691883516,3997455.453374914,2018-01-04 17:00:00,0.08652551472187042,0.13042104244232178,0.13343487679958346,5.147740012034774e-10,0.9556504487991332,287.53759765625,101786.59375,Category 3,25.0, ,,
844036,37.82365,-122.25084,Debris-General,Other,-13608901.25784996,4554543.33870768,2018-01-04 17:00:00,0.2118917256593704,0.19975697994232167,0.20594464242458346,2.519227564334869e-07,0.9595566987991332,283.65673828125,100762.59375,Category 3,150.0,VCP,,8.0
843663,33.77652,-118.36334,Other (specify below),Other,-13176146.737391107,3998833.451120526,2018-01-04 23:00:00,0.11076629906892776,0.17646171152591705,0.1749991923570633,7.460242682942248e-19,0.9556445479393004,293.6711730957031,101620.0546875,Category 1,900.0, ,,
844595,37.43514,-122.150192,Root Intrusion,Other,-13597697.1737406,4499934.501025747,2018-01-05 00:00:00,0.19671687483787534,0.2244723588228225,0.21653296053409574,2.8118491172790527e-05,0.9595478177070618,287.4786376953125,100060.671875,Category 3,24.0, ,,
845141,38.567775,-121.3228361,Root intrusion,Other,-13505596.336247787,4659946.806416966,2018-01-05 09:00:00,0.1925314962863922,0.21785011887550354,0.21578574180603027,9.431460057385266e-10,0.9512330293655396,284.63568115234375,101389.1875,Category 3,2.0, ,,
843810,38.479133,-121.438089,Root Intrusion,Other,-13518426.230388235,4647334.109604617,2018-01-05 10:00:00,0.1673850119113922,0.19776955246925354,0.20235800743103027,8.219558367272839e-10,0.9495240449905396,284.26263427734375,101709.1875,Category 1,386.0, ,,
843592,34.121340000000004,-117.3064,Grease Deposition (FOG),Other,-13058488.714792065,4045106.683794156,2018-01-05 10:09:00,0.05083838105201721,0.08628883212804794,0.08715415000915527,0.0,0.9375611543655396,284.67279052734375,92917.1875,Category 1,65.0,vcp,,8.0
844094,37.00733,-121.5607,Debris-General,Other,-13532075.22447389,4440128.543976328,2018-01-05 12:00:00,0.17170777916908264,0.19079162180423734,0.18485310673713684,3.4226104617118835e-07,0.9592845439910888,282.66387939453125,98777.75,Category 3,15.0,clay,60.0,6.0
845158,38.58296944,-121.35070559999998,Root intrusion,Other,-13508698.75479645,4662110.354732263,2018-01-05 12:15:00,0.19130006432533264,0.21783019602298734,0.21585896611213684,1.6787089407444e-07,0.9512279033660888,283.62286376953125,101417.75,Category 3,10.0, ,,
845138,38.52294444,-121.4145306,Debris-General,Other,-13515803.721296335,4653566.0121856015,2018-01-04 14:49:00,0.212562158703804,0.2136525958776474,0.2118407040834427,3.3597461879253393e-07,0.9490615725517272,282.79351806640625,101429.921875,Category 3,40.0, ,,
845149,38.679125,-121.3578139,Root intrusion,Other,-13509490.047132855,4675812.65052665,2018-01-03 11:30:00,0.12201068550348282,0.1650315225124359,0.17927275598049164,2.490276864927643e-17,0.9507970809936525,280.78143310546875,100952.0078125,Category 3,1.0, ,,
845130,38.57166944,-121.3867972,Root intrusion,Other,-13512716.453330364,4660501.2951934375,2018-01-03 11:00:00,0.13330218195915222,0.2081223428249359,0.20917998254299164,6.033585089881832e-17,0.9485998153686525,280.47772216796875,101384.0078125,Category 3,25.0, ,,
845154,38.59206389,-121.3822778,Root intrusion,Other,-13512213.356023675,4663405.5396357635,2018-01-03 09:00:00,0.12237689644098282,0.1951218545436859,0.20301543176174164,2.1406216643010678e-17,0.9490880966186525,280.62078857421875,101256.0078125,Category 3,10.0, ,,
843562,37.89258,-122.12888,Root Intrusion,Other,-13595324.732752813,4564262.063762223,2017-12-31 18:45:00,0.13376513123512268,0.19489336013793945,0.18897810578346247,0.0,0.956962525844574,283.0339050292969,100754.28125,Category 3,120.0,VCP,70.0,6.0
844920,34.26117,-117.20463,Debris from Construction,Other,-13047159.730214035,4063924.919974138,2018-01-01 00:00:00,0.04068272560834885,0.01978413015604019,0.02543724700808525,3.823892797532124e-25,0.9279038906097412,284.0207824707031,88942.5,Category 3,40.0,PVC,15.0,8.0
843831,37.79874,-122.25097,Grease Deposition (FOG),Other,-13608915.729383765,4551033.408494817,2018-01-01 09:30:00,0.15422262251377106,0.1927192360162735,0.2004883736371994,0.0,0.9589009284973145,281.9286804199219,101112.2265625,Category 3,210.0, ,,10.0
843480,41.31224,-122.30846,Root Intrusion,Other,-13615315.486909468,5058506.656107629,2018-01-01 10:00:00,0.24901022017002106,0.2691962718963623,0.2601807415485382,3.1502578323738817e-14,0.9474263191223145,274.62252807617193,86048.2265625,Category 1,900.0,Clay,50.0,8.0
843647,37.886806,-122.29425,Root Intrusion,Other,-13613733.636945298,4563447.6147535965,2018-01-01 10:30:00,0.13945211470127106,0.1833808571100235,0.1895020455121994,0.0,0.9586567878723145,282.2221374511719,101144.2265625,Category 3,10.0,HDPE,20.0,4.0
843510,38.670228,-121.365078,Grease Deposition (FOG),Other,-13510298.68304593,4674544.044091326,2018-01-01 11:00:00,0.11879171431064604,0.1653144508600235,0.1796753853559494,0.0,0.9498677253723145,278.22116088867193,101304.2265625,Category 1,975.0, ,,
845125,38.63150556,-121.3340389,Root intrusion,Other,-13506843.426239248,4669024.519686185,2018-01-01 12:20:00,0.11962496489286426,0.1653197705745697,0.17968985438346866,3.9217625457874106e-18,0.9498647451400756,277.5308837890625,101353.5859375,Category 3,6.0, ,,
843343,33.91754,-117.25652,Debris-General,Other,-13052936.098591294,4017735.0297767613,2018-01-01 12:36:00,0.044307582080364234,0.0844787061214447,0.08523795753717422,9.278360100079946e-30,0.9469350576400756,279.3192138671875,94417.5859375,Category 2,1850.0, ,,
845129,38.67903889,-121.3058028,Root intrusion,Other,-13503700.197965255,4675800.371508586,2018-01-01 15:30:00,0.12040400505065918,0.16537655889987946,0.1796782612800598,2.538557742921138e-18,0.9498618245124816,279.5792236328125,101433.6484375,Category 3,104.0, ,,
843671,37.431938,-122.120683,Root Intrusion,Other,-13594412.24688678,4499485.611165823,2018-01-02 00:00:00,0.15499353408813474,0.21889455616474152,0.21215802431106567,0.0,0.9591302871704102,285.28662109375,100255.421875,Category 3,21.0, ,,
843504,38.80441,-123.575957,Root Intrusion,Other,-13756412.607531473,4693693.581714195,2018-01-02 08:00:00,0.28740039467811584,0.32396626472473145,0.3142927587032318,4.236488225251586e-20,0.9776790738105774,283.0328063964844,100246.5625,Category 1,900.0,PVC,,6.0
843535,39.03419,-121.07133,Debris-General,Other,-13477598.805264387,4726570.180658805,2018-01-02 08:15:00,0.21489061415195465,0.24797749519348145,0.2650984227657318,5.508142384615193e-26,0.9618099331855774,280.91903686523443,96286.5625,Category 3,6.0,SDR,1971.0,6.0
843479,37.71348,-122.07362,Debris-Wipes/Non-Dispersables,Other,-13589173.217691574,4539028.842078548,2018-01-02 08:40:00,0.13609422743320465,0.19237446784973145,0.1863630712032318,0.0,0.9571712613105774,281.38485717773443,100406.5625,Category 1,5250.0,VCP,74.0,6.0
845124,38.43297778,-121.3836722,Debris-General,Other,-13512368.57992164,4640772.914590794,2018-01-02 10:00:00,0.12055541574954988,0.19338826835155487,0.2002493441104889,5.748905257243542e-21,0.9476468563079834,279.24557495117193,101856.6875,Category 3,9.0, ,,
843496,33.50793,-117.66145,Pipe Structural Problem/Failure,Other,-13098012.699998215,3962918.8803682057,2018-01-02 11:15:00,0.11082030832767488,0.17397908866405487,0.1774221956729889,4.046567556609411e-21,0.9586331844329834,284.0675964355469,99864.6875,Category 3,10.0,PVC,8.0,4.0
843818,40.576758,-122.389597,Other (specify below),Other,-13624347.616433965,4950112.585926053,2018-01-02 12:30:00,0.222015917301178,0.2534395754337311,0.2586599886417389,3.2607459746840347e-21,0.9535032510757446,279.92413330078125,97774.6015625,Category 3,61.0,VCP,70.0,6.0
843477,38.13784,-120.46512,Debris-General,Other,-13410115.816750595,4598916.323534385,2018-01-02 12:57:00,0.17190605401992798,0.19936242699623108,0.2094046175479889,1.1334359625446604e-19,0.9610716104507446,281.70294189453125,94126.6015625,Category 3,292.0,Clay,25.0,6.0
845178,38.49023611,-121.4406111,Root intrusion,Other,-13518706.989275966,4648913.098838714,2018-01-02 15:00:00,0.1105886772274971,0.1928616315126419,0.19997313618659973,5.3609894301587246e-14,0.9478850960731506,280.62939453125,101922.375,Category 3,270.0, ,,
845165,38.53691944,-121.4458028,Root intrusion,Other,-13519284.926676318,4655554.666173358,2018-01-02 15:45:00,0.1344839483499527,0.2084255963563919,0.20949462056159973,4.931610675384945e-13,0.9481292366981506,280.5615234375,101810.375,Category 3,7.0, ,,
843662,38.653656,-121.542164,Debris from Construction,Other,-13530011.806392547,4672181.494124039,2018-01-03 04:00:00,0.163006529211998,0.2453845590353012,0.2505573034286499,1.8474805019152998e-16,0.9481174349784852,283.5040588378906,101639.09375,Category 1,4380.0, ,,
843515,39.03712700000001,-122.91559,Root Intrusion,Other,-13682900.88935479,4726991.092919503,2018-01-03 06:00:00,0.2346469908952713,0.29467496275901794,0.2853274941444397,3.5583515300974256e-16,0.9666692018508912,282.0848388671875,95282.1484375,Category 3,30.0,ACP,40.0,6.0
845182,38.67481944,-121.2307222,Debris-General,Other,-13495342.263804808,4675198.709164416,2018-01-03 07:00:00,0.1879550963640213,0.22363004088401794,0.2328372746706009,9.4542429440736e-16,0.9532414674758912,282.0130615234375,100570.1484375,Category 3,3.0, ,,
843564,37.91071,-122.10676,Root Intrusion,Other,-13592862.345616465,4566819.7981480835,2018-01-03 07:50:00,0.2293979674577713,0.28063687682151794,0.2764163613319397,5.59621793350118e-15,0.9566594362258912,282.4339599609375,100554.1484375,Category 3,60.0,VCP,69.0,6.0
842791,33.97591,-117.98383,Other (specify below),Other,-13133899.877440153,4025567.786199175,2017-12-07 05:00:00,0.07629824429750443,0.16339440643787384,0.16363520920276642,0.0,0.953113615512848,285.8965148925781,98935.5078125,Category 1,600.0, ,,
837506,38.60881389,-121.4342778,Debris-General,Other,-13518001.969544925,4665791.418130035,2017-06-22 08:15:00,0.13712942600250244,0.22395233809947968,0.2424752861261368,0.0,0.9316983819007874,298.2466125488281,99989.625,Category 3,3.0, ,,
842774,37.7784,-122.22811000000002,Grease Deposition (FOG),Other,-13606370.96582423,4548168.289421001,2017-12-06 16:00:00,0.13848601281642914,0.07107407599687576,0.11017955839633944,0.0,0.9543587565422058,277.90399169921875,101509.46875,Category 3,10.0, ,,6.0
843339,38.660778,-121.769497,Debris-General,Other,-13555318.400193054,4673196.759072699,2017-12-06 13:35:00,0.14859378337860107,0.2400236427783966,0.2389524281024933,0.0,0.9414254426956176,275.75750732421875,102026.7421875,Category 3,7.0, ,,4.0
841680,37.31338,-122.01152,Root Intrusion,Other,-13582260.277313314,4482878.402386706,2017-11-06 14:00:00,0.17831377685070038,0.21364004909992207,0.2130558788776397,0.0,0.940560519695282,279.08895874023443,98505.4375,Category 3,106.0, ,,4.0
841547,38.43049,-122.74477,Grease Deposition (FOG),Other,-13663885.293937482,4640419.3834136585,2017-11-06 15:12:00,0.17169803380966187,0.2108665406703949,0.2091664373874665,0.0,0.9640092849731444,282.9735412597656,99722.5703125,Category 3,110.0,AC,40.0,6.0
841396,34.03801,-118.46852,Root Intrusion,Other,-13187855.321432747,4033906.98308093,2017-11-06 15:20:00,0.13287967443466187,0.1701560914516449,0.17156878113746646,4.182418300580082e-15,0.9518022537231444,289.5707092285156,100554.5703125,Category 3,50.0, ,,
841427,37.96478,-122.33686000000002,Other (specify below),Other,-13618476.960448,4574451.602144532,2017-11-06 21:30:00,0.20659348368644714,0.2468039095401764,0.2490262687206269,0.0,0.9532896280288696,291.880615234375,100878.34375,Category 3,30.0,vcp,74.0,6.0
842644,34.2484,-117.18271,Root Intrusion,Other,-13044719.606975844,4062205.0453358795,2017-11-07 00:00:00,0.051097795367240906,0.020929204300045967,0.026392783969640732,0.0,0.9325489401817322,285.2882080078125,88851.1015625,Category 3,80.0,Concrete,70.0,6.0
841434,37.91223,-122.55606,Root Intrusion,Other,-13642878.192829885,4567034.264522833,2017-11-07 05:00:00,0.13831150531768802,0.17999562621116638,0.17775733768939972,0.0,0.9630778431892396,281.9459228515625,101245.65625,Category 3,50.0,Clay,,8.0
841447,37.97624,-121.29911,Debris from Lateral,Other,-13502955.158877278,4576069.865268384,2017-11-07 07:00:00,0.15292292833328247,0.2352303266525269,0.2370985597372055,0.0,0.904983639717102,280.7465209960937,101874.4140625,Category 3,31.0, ,,
841426,38.2466,-122.63437,Grease Deposition (FOG),Other,-13651595.622153904,4614320.932889643,2017-11-07 08:00:00,0.19412165880203247,0.2418831586837769,0.2408827394247055,0.0,0.964553952217102,279.48895263671875,100450.4140625,Category 3,180.0, ,,8.0
842664,38.257198,-122.04213500000002,Pipe Structural Problem/Failure,Other,-13585668.323523952,4615823.249658432,2017-11-07 10:45:00,0.186267837882042,0.22681677341461184,0.2263942062854767,0.0,0.9308738112449646,279.09518432617193,100929.140625,Category 3,31.0, ,,
841463,33.89088,-117.60351,Pipe Structural Problem/Failure,Other,-13091562.848701656,4014159.2703822437,2017-11-07 11:15:00,0.07933423668146132,0.13459265232086182,0.13514664769172668,0.0,0.9477195143699646,284.7734069824219,97273.140625,Category 1,20.0,poly lined ductile iron,24.0,8.0
843163,37.64831,-122.43266,Debris-General,Other,-13629141.367665993,4529862.250076116,2017-11-06 10:08:00,0.14914491772651672,0.18518278002738955,0.18055535852909088,4.1816383600234985e-07,0.9593480825424194,281.535400390625,101233.3203125,Category 3,13.0,VCP,,4.0
843273,38.71660556,-121.41051670000002,Vandalism,Other,-13515356.89599224,4681158.6653035935,2017-11-07 12:00:00,0.1328922063112259,0.16840144991874695,0.1703101396560669,3.169597288625592e-18,0.9059827327728271,278.46685791015625,101350.140625,Category 3,5.0, ,,
843284,38.40871944,-121.3665361,Operator error,Other,-13510460.997995455,4637326.151960269,2017-11-07 13:45:00,0.09553869068622588,0.16205379366874695,0.1650611162185669,5.4447277849506426e-18,0.9020764827728271,278.39508056640625,101678.140625,Category 3,2.0, ,,
841456,32.72222,-116.97888,Root Intrusion,Other,-13022029.355167454,3858491.091510476,2017-11-07 17:00:00,0.05509695410728455,0.10289124399423599,0.10178021341562273,3.475179255474359e-09,0.9518924355506896,290.1908874511719,97976.234375,Category 3,955.0,pvc,25.0,8.0
841425,38.20071,-120.68776,Root Intrusion,Other,-13434899.98818081,4607818.333718,2017-11-07 17:30:00,0.04696401953697205,0.1385662853717804,0.14224651455879211,6.289364974639567e-33,0.9492068886756896,282.4938659667969,96368.234375,Category 3,5.0,conc,,4.0
